,Status_id,Datetime,Day_id,User_id,User_name,User_screen_name,Text,Retweet_Count,Favorite_Count,Is_Retweet,Full_Text,Sentiment_score1,Sentiment_score2,Sentiment_pool
379,1266735829331914752,2020-05-30 09:18:51-05:00,05302020,549301183,INPC Ecuador,INPCEcuador,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/iaWU2hEP9m,0,1,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector.
#PostulaTuProyecto desde el #RUAC ➡ https://t.co/iDkWBVWOtA
#AEcuadorLoSacamosTodos https://t.co/JLHVURIYNz",0.9745983,0.91164696,0.9431226
378,1266737474841296898,2020-05-30 09:25:23-05:00,05302020,1183148082453725185,wrvtuit,wrvtuit,"@flynn_and_clu Siguiendo esa lógica Lenin Moreno, Correista... No olvidemos pero por favor, ya es hora de ver el pr… https://t.co/ehGcqjWPc9",0,0,False,"@flynn_and_clu Siguiendo esa lógica Lenin Moreno, Correista... No olvidemos pero por favor, ya es hora de ver el presente y buscar soluciones, no solo lamentarse del pasado",0.7707853,0.13607591,0.4534306
377,1266737731079634945,2020-05-30 09:26:24-05:00,05302020,465338053,Poetry X,JARamos81,@Lenin Moreno eres una mierda en ruedas,0,0,False,@Lenin Moreno eres una mierda en ruedas,0.33275282,0.35127646,0.34201464
376,1266738093303963659,2020-05-30 09:27:50-05:00,05302020,342943993,@goberorellana,goberorellana,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/hbcCzpZImR,5,6,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/gPRl60AtHS

#AEcuadorLoSacamosTodos https://t.co/JwdXXPfLds",0.9745983,0.91164696,0.9431226
375,1266738126074064896,2020-05-30 09:27:58-05:00,05302020,235599881,Telecom Ecuador,Telecom_Ec,"#AEcuadorLoSacamosTodos| #PorUnMejorEcuador los servicios que ofrecen @Correos_Ecuador, @PublicosEC y @ArcpostalEC… https://t.co/bEyO6VoCQS",3,3,False,"#AEcuadorLoSacamosTodos| #PorUnMejorEcuador los servicios que ofrecen @Correos_Ecuador, @PublicosEC y @ArcpostalEC se transforman para brindar mayor calidad, eficiencia y ahorro.

El Gobierno del presidente @Lenin Moreno trabaja por el país. 

#NosTransformamos https://t.co/0zvpTD8EkI",0.17790064,0.84043074,0.5091657
374,1266738382916419585,2020-05-30 09:29:00-05:00,05302020,18980942,Carol Fernández,Caritoo,@octoamaro Como Lenín Moreno haciendo un Piñera's Call 😂😂😂 https://t.co/97IKhkJgbK,0,0,False,@octoamaro Como Lenín Moreno haciendo un Piñera's Call 😂😂😂 https://t.co/97IKhkJgbK,0.30623084,0.89869565,0.60246325
373,1266738574545780737,2020-05-30 09:29:45-05:00,05302020,58535652,Comunicación Ecuador,ComunicacionEc,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/naxhOXg6WP,2,4,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/C6AjakEE9B

#AEcuadorLoSacamosTodos https://t.co/Odg6Dw59fh",0.9745983,0.91164696,0.9431226
372,1266738636982272000,2020-05-30 09:30:00-05:00,05302020,204406337,Telediario,TelediarioEC,#TelediarioEC | El presidente @Lenin Moreno rindió su #InformeNación2020 en la @AsambleaEcuador este #24DeMayo ▼ https://t.co/ZW2teqJAuS,22,22,False,#TelediarioEC | El presidente @Lenin Moreno rindió su #InformeNación2020 en la @AsambleaEcuador este #24DeMayo ▼ https://t.co/ZW2teqJAuS,0.071676075,0.7888795,0.4302778
371,1266738666506006533,2020-05-30 09:30:07-05:00,05302020,111157576,ecuadorenvivo,ecuadorenvivo,.  @Lenin  Nuevo presupuesto a universidades no arriesgó matrículas de jóvenes https://t.co/xRw2iJBZAC https://t.co/PM3FMVrq2p,4,4,False,.  @Lenin  Nuevo presupuesto a universidades no arriesgó matrículas de jóvenes https://t.co/xRw2iJBZAC https://t.co/PM3FMVrq2p,0.22934124,0.22832003,0.22883064
370,1266738967145218049,2020-05-30 09:31:19-05:00,05302020,389076636,DINARDAP,DINARDAP,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/7MJHykGWSl,2,2,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/LQ53GgWKzW

#AEcuadorLoSacamosTodos https://t.co/fk9nuCz81G",0.9745983,0.91164696,0.9431226
369,1266739012477366272,2020-05-30 09:31:30-05:00,05302020,1182087938672414720,ALFARO_VIVE,ALFAROVIVE1,"@Fridakl21 En esa encuesta seguramente hay un margen de error de +-2%. 

Lenin Moreno tiene un 0% de haber manejado “muy bien” la crisis.",2,2,False,"@Fridakl21 En esa encuesta seguramente hay un margen de error de +-2%. 

Lenin Moreno tiene un 0% de haber manejado “muy bien” la crisis.",0.9423008,0.3555855,0.6489431
368,1266739097269305349,2020-05-30 09:31:50-05:00,05302020,1182087938672414720,ALFARO_VIVE,ALFAROVIVE1,"@Expresoec En esa encuesta seguramente hay un margen de error de +-2%. 

Lenin Moreno tiene un 0% de haber manejado “muy bien” la crisis.",9,23,False,"@Expresoec En esa encuesta seguramente hay un margen de error de +-2%. 

Lenin Moreno tiene un 0% de haber manejado “muy bien” la crisis.",0.9423008,0.3555855,0.6489431
367,1266739345798676480,2020-05-30 09:32:49-05:00,05302020,235599881,Telecom Ecuador,Telecom_Ec,El Ministerio de Cultura presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracia… https://t.co/QrcIhdvyyI,3,2,False,"El Ministerio de Cultura presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/8yktho0C7M

#AEcuadorLoSacamosTodos https://t.co/VP5EWEox78",0.98193216,0.8299157,0.90592396
366,1266739604713082880,2020-05-30 09:33:51-05:00,05302020,930136188975026176,Libre Pensamiento,Pensamientomio1,"¿Se puede ser más perverso?

Lenín Moreno, algún día tendrá que pagar por todo el daño que le estás haciendo a Ecua… https://t.co/cueG9kPaiH",2,2,False,"¿Se puede ser más perverso?

Lenín Moreno, algún día tendrá que pagar por todo el daño que le estás haciendo a Ecuador. https://t.co/JOeYRq2x0y",0.5237645,0.037903994,0.28083426
365,1266739982208847874,2020-05-30 09:35:21-05:00,05302020,2544326844,Biblioteca Nacional Eugenio Espejo,_BNEE,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/ViMxGxVYFC,2,6,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/EQKYIuGwGC

#AEcuadorLoSacamosTodos https://t.co/RcOU2Vm2l4",0.9745983,0.91164696,0.9431226
364,1266740187356450817,2020-05-30 09:36:10-05:00,05302020,270354777,Puerto de Manta,APortuariaManta,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/D7MXsaMBzB,2,4,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/oW52ZEYpMv
 
#AEcuadorLoSacamosTodos https://t.co/hi4JlQEupx",0.9745983,0.91164696,0.9431226
363,1266740273129959425,2020-05-30 09:36:30-05:00,05302020,1040724823104782337,Secretaría General de la Presidencia EC,SecretariaEc,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/FY1GGOiWpf,2,2,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/YHUVo5Naaa 

#AEcuadorLoSacamosTodos https://t.co/5PU5IbVDzu",0.9745983,0.91164696,0.9431226
362,1266740455955456002,2020-05-30 09:37:14-05:00,05302020,402709091,Gobernación de Loja,GoberLoja,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/564liRNM7C,21,17,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 
#PostulaTuProyecto desde el #RUAC ➡ https://t.co/JDPi1lFgtM
 
#AEcuadorLoSacamosTodos https://t.co/8YeeRSf5KK",0.9745983,0.91164696,0.9431226
361,1266740843337179142,2020-05-30 09:38:46-05:00,05302020,177572722,Gio Fray,GioFray,"@florcis_paredes @MashiRafael Se votó por un plan de gobierno progresista, un continuismo del Gobierno progresista… https://t.co/AMo8s0YBUv",1,3,False,"@florcis_paredes @MashiRafael Se votó por un plan de gobierno progresista, un continuismo del Gobierno progresista de Correa, no les votó por Lenin Moreno, si Lenin Moreno formaba su partido político y es candidato a asambleístas no vota nadie por el, ya que no sáb ni interpretar una frase.",0.7779897,0.9562843,0.86713696
360,1266741027244773376,2020-05-30 09:39:30-05:00,05302020,52069182,Julio César Morla,JulioCesarrMM,@TartuTV @lulipop07 Como hizo Lenin Moreno con Correa. El problema es que no se atreven.,0,0,False,@TartuTV @lulipop07 Como hizo Lenin Moreno con Correa. El problema es que no se atreven.,0.31741285,0.26334727,0.29038006
359,1266741438764777472,2020-05-30 09:41:08-05:00,05302020,177572722,Gio Fray,GioFray,"@florcis_paredes @MashiRafael Yo voté por el plan de gobierno construido por Correa y Los líderes de la AP, que pus… https://t.co/31hOvnq7YR",1,1,False,"@florcis_paredes @MashiRafael Yo voté por el plan de gobierno construido por Correa y Los líderes de la AP, que pusieron a la cabeza a un Sr llamando LENIN Moreno, que no quisieron ver o se hicieron los ciegos a la interna del movimiento o por un cálculo político, la Pías le ha costado otro salvajatabe.",0.92613685,0.7499277,0.83803225
358,1266742046364241921,2020-05-30 09:43:33-05:00,05302020,342968881,@GoberNapo,GoberNapo,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/ualUgSIpwe,4,2,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/xUYRxEOfyt
 
#AEcuadorLoSacamosTodos https://t.co/AMY6Dn6gti",0.9745983,0.91164696,0.9431226
357,1266742539056529408,2020-05-30 09:45:30-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@MarcoAnibal 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un c… https://t.co/2p7rtuGpoa",0,0,False,"@MarcoAnibal 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.6617515,0.78534865
356,1266742631771648007,2020-05-30 09:45:53-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@wgomezr 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un casti… https://t.co/U73k4uXNJt",0,0,False,"@wgomezr 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.6617515,0.78534865
355,1266742718287446016,2020-05-30 09:46:13-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@_taniux 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un casti… https://t.co/tigCOQj4MT",0,0,False,"@_taniux 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.6617515,0.78534865
354,1266742721454227456,2020-05-30 09:46:14-05:00,05302020,577162059,Radio Centro,radiocentroec,"Solo el 2 % de la población cree que Lenín Moreno ha manejado ""muy bien"" la crisis",3,3,False,"Solo el 2 % de la población cree que Lenín Moreno ha manejado ""muy bien"" la crisis",0.77783734,0.3944791,0.5861582
353,1266742847920881665,2020-05-30 09:46:44-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@MashiRafael 

Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un… https://t.co/FTS8Kx39kl",0,0,False,"@MashiRafael 

Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.7585244,0.8337351
352,1266742897451376644,2020-05-30 09:46:56-05:00,05302020,1004853734,Embajada de Ecuador 🇪🇨 en Sudáfrica 🇿🇦,EmbajadaEcuZAF,Revisa el mensaje del presidente @Lenin Moreno. Juntos por una reactivación segura y responsable.… https://t.co/XnnQSya2bZ,0,0,False,"Revisa el mensaje del presidente @Lenin Moreno. Juntos por una reactivación segura y responsable. 
#AEcuadorLoSacamosTodos🇪🇨

¡Trabajamos #PorUnMejorEcuador!

#NosCuidamosTodos
#SemáforoEc https://t.co/Exh6fFUYSN",0.18405643,0.583023,0.38353974
351,1266742990682435585,2020-05-30 09:47:18-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@VillaFernando_ 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno u… https://t.co/NWdm1akcRc",0,0,False,"@VillaFernando_ 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.886601,0.70232177,0.79446137
350,1266743072244801537,2020-05-30 09:47:38-05:00,05302020,1245850054671425536,Kripton O,kripton_o,@sofisala3006 @joselo681513 @Lenin Pobre mujer imagino eres del grupo de descerebraos de moreno,0,0,False,@sofisala3006 @joselo681513 @Lenin Pobre mujer imagino eres del grupo de descerebraos de moreno,0.63233954,0.31080198,0.47157076
349,1266743185470078976,2020-05-30 09:48:05-05:00,05302020,433643422,ARCH,arch_ec,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/fbu7pfAWMS,2,1,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. #PostulaTuProyecto desde el #RUAC ➡ https://t.co/btDJBAMtjI
#AEcuadorLoSacamosTodos https://t.co/MWoKXfYav2",0.9745983,0.91164696,0.9431226
348,1266743189853143040,2020-05-30 09:48:06-05:00,05302020,202829724,Planifica Ecuador,PlanificaEcu,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/a6PA6eMb7j,5,4,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/SSwz0bXxdV
 
#AEcuadorLoSacamosTodos https://t.co/EZzHhbPZAy",0.9745983,0.91164696,0.9431226
347,1266743209377628160,2020-05-30 09:48:10-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@Mateofloresm 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un… https://t.co/NHY59fszM5",0,0,False,"@Mateofloresm 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.70232177,0.8056338
346,1266743342035095553,2020-05-30 09:48:42-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@marcelaholguin 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno u… https://t.co/Qj8jouI03j",0,0,False,"@marcelaholguin 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.886601,0.70232177,0.79446137
345,1266743632083771393,2020-05-30 09:49:51-05:00,05302020,905562460735885312,Deporte Zona 1,DeporteCZ1,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/M7FBK1ewiH,0,0,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/iZqO2NoSsk

#AEcuadorLoSacamosTodos https://t.co/YzAbDlVZUp",0.9745983,0.91164696,0.9431226
344,1266743647883735050,2020-05-30 09:49:55-05:00,05302020,1261686064982429698,Ricard81,Ricard814,@Fernand76808815 @Lenin Este señor Moreno da coraje; y pena a la vez; coraje por todas sus decisiones erroneas que… https://t.co/4Vs2qWBGT2,0,1,False,"@Fernand76808815 @Lenin Este señor Moreno da coraje; y pena a la vez; coraje por todas sus decisiones erroneas que toma; y pena porque cada vez pienso mas, que tiene algún tipo de discapacidad mental. Solo el piensa que esta haciendo el bien.",0.3205142,0.9860884,0.6533013
343,1266743731518091265,2020-05-30 09:50:15-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@pametroya 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un cas… https://t.co/KWp7x3bcg6",0,1,False,"@pametroya 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.6617515,0.78534865
342,1266743819036491776,2020-05-30 09:50:36-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@AnderssonBoscan 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno… https://t.co/FlbMUTmEj6",0,1,False,"@AnderssonBoscan 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.886601,0.82593906,0.85627
341,1266743944274157569,2020-05-30 09:51:05-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@luisevivanco 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un… https://t.co/txoo6h36dF",0,1,False,"@luisevivanco 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.70232177,0.8056338
340,1266744029754068992,2020-05-30 09:51:26-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@CorreaEsLista5 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno u… https://t.co/k0iktQC22H",1,2,False,"@CorreaEsLista5 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.886601,0.70232177,0.79446137
339,1266744352111562752,2020-05-30 09:52:43-05:00,05302020,1237929833491042309,Carlos Aguirre,CarlosA00132573,"@Lenin Cuento los días para que desaparezca de la presidencia Moreno,  se lo suplico  de corazón ya no mande  tuits… https://t.co/ZHKyraOS4X",0,0,False,"@Lenin Cuento los días para que desaparezca de la presidencia Moreno,  se lo suplico  de corazón ya no mande  tuits    provocan rabia en los que estamos desempleados",0.8890878,0.024980366,0.45703408
338,1266744397506502657,2020-05-30 09:52:53-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@solbuendia 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un ca… https://t.co/KnYAefSRSt",0,1,False,"@solbuendia 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.8791765,0.6617515,0.770464
337,1266744733247746050,2020-05-30 09:54:14-05:00,05302020,2864177614,Sinfónica Loja,sinfonicaLoja,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/0nfK8TEzBl,1,2,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/q9Wb7wPlWg

#AEcuadorLoSacamosTodos https://t.co/RGblMTMDMI",0.9745983,0.91164696,0.9431226
336,1266744740755771393,2020-05-30 09:54:15-05:00,05302020,361939102,camposecu,camposecu,"URGENTE

Ante las protestas q se avecinan n #Ecuador, el gob d @Lenin Moreno expide acuerdo ministerial q permite a… https://t.co/FNKkZt6iLx",0,2,False,"URGENTE

Ante las protestas q se avecinan n #Ecuador, el gob d @Lenin Moreno expide acuerdo ministerial q permite al ejército utilizar ""fuerza letal"" contra manifestants!

@Europarl_ES @CIDH @CMonteroOficial @JorgeGestoso @dw_espanol #ecuadorenresistencia

https://t.co/biwDQj0z7i",0.745867,0.03775677,0.3918119
335,1266745993665687554,2020-05-30 09:59:14-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@Marisol_Bowen 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un… https://t.co/0JhCDMTFB3",0,0,False,"@Marisol_Bowen 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.70232177,0.8056338
334,1266746013039185922,2020-05-30 09:59:19-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@ramiroaguilart 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno u… https://t.co/lrFVVCgLhD",0,1,False,"@ramiroaguilart 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.886601,0.70232177,0.79446137
333,1266746029526876162,2020-05-30 09:59:23-05:00,05302020,1144050614541979649,Artemisse,rumishunwu,"@marielamona70 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un… https://t.co/gXbPOoqlpZ",0,0,False,"@marielamona70 
Decreto del 5 de junio Lenin Moreno
    “Con el comienzo de este decreto,
Llegará a lenin moreno un castigo tenaz, 
Con una vela negra como la noche,
Los demonios a su conciencia irán.
Las risas no existen y su luz se apagará,

Si eres bruja sigue el Hilo.",0.9089458,0.70232177,0.8056338
332,1266746795482386432,2020-05-30 10:02:25-05:00,05302020,358450097,Jorge valencia,jorgevale59,Lenin Moreno miente: mantendrá su pensión vitalicia — Radio La Calle - https://t.co/rFWDVtx0u6 vía @radiolacalle,0,0,False,Lenin Moreno miente: mantendrá su pensión vitalicia — Radio La Calle - https://t.co/rFWDVtx0u6 vía @radiolacalle,0.15422124,0.25415656,0.2041889
331,1266747324220477445,2020-05-30 10:04:31-05:00,05302020,3340390233,Marco Ayala,AyalaMarcwiz,@kimontare @VillaFernando_ @Lenin No hay que olvidar ese pequeño detalle de que el primero en respaldar el fraude d… https://t.co/WmiU09Jvvj,0,2,False,@kimontare @VillaFernando_ @Lenin No hay que olvidar ese pequeño detalle de que el primero en respaldar el fraude de Moreno fue precisamente Nebot,0.69809717,0.43486378,0.56648046
330,1266747496778301441,2020-05-30 10:05:12-05:00,05302020,1179545318,BORIS CHAVEZ,borisc777,"El peor gobierno de la historia es el tuyo cretino Rafael Correa,  luego puede venir el de tu pupilo y vicepresiden… https://t.co/WxNRiKXjTp",0,0,False,"El peor gobierno de la historia es el tuyo cretino Rafael Correa,  luego puede venir el de tu pupilo y vicepresidente  Lenin Moreno.  Harina del mismo costal 🤮 https://t.co/JTAvMdx8xg",0.8649448,0.24307793,0.55401134
329,1266747521537323009,2020-05-30 10:05:18-05:00,05302020,3399147466,CulturaGuayaca,CulturaGuayaca,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/8CtJAGFpRJ,0,0,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/l1ycfaNPLh

#AEcuadorLoSacamosTodos https://t.co/09UOHfpU0E",0.9745983,0.91164696,0.9431226
328,1266747570778517506,2020-05-30 10:05:30-05:00,05302020,1055212018523889664,MAACEc,MaacEc,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/09eV8WeEGi,1,3,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/Ce9XoHdipW

#AEcuadorLoSacamosTodos https://t.co/3g9ABP79un",0.9745983,0.91164696,0.9431226
327,1266747610783760387,2020-05-30 10:05:40-05:00,05302020,1074297002,RedMuseosNacionalEC,ReddeMuseosEC,El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gr… https://t.co/61VQzOWTWu,0,0,False,"El Ministerio de @Cultura_Ec presentó #CulturaEnMovimiento para financiar la circulación de proyectos culturales gracias al compromiso del presidente @Lenin Moreno con el sector. 

#PostulaTuProyecto desde el #RUAC ➡ https://t.co/8XrqtWT4xG

#AEcuadorLoSacamosTodos https://t.co/PzdSH9eae6",0.9745983,0.91164696,0.9431226
