,Status_id,Datetime,Day_id,User_id,User_name,User_screen_name,Text,Retweet_Count,Favorite_Count,Is_Retweet,Full_Text,Sentiment_score1,Sentiment_score2,Sentiment_pool
554,1265280818253049856,2020-05-26 08:57:09-05:00,05262020,412495198,AmandaTeach,AmandaBellido,"Me habían dicho que iba parecer un sapo o una rana, pero parezco un muñeco lego porque mi cara literalmente tiene esquinas ◻️",0,0,False,"Me habían dicho que iba parecer un sapo o una rana, pero parezco un muñeco lego porque mi cara literalmente tiene esquinas ◻️",0.1721727,0.0021077874,0.08714024
553,1265281111590088704,2020-05-26 08:58:19-05:00,05262020,4728304227,Aun No Me Decido,aunnomedecido,"@David_Rguez7 Como lego que soy, es lo que entendí cuando leí este libro: https://t.co/MLZAj1eVFZ",0,0,False,"@David_Rguez7 Como lego que soy, es lo que entendí cuando leí este libro: https://t.co/MLZAj1eVFZ",0.45573908,0.97806853,0.7169038
552,1265281496698499072,2020-05-26 08:59:51-05:00,05262020,1242473244,Victortv95,vicfran0120,Lego city undercover part 4 https://t.co/6IWYx4LAM3 vía @YouTube #lego #streamer #youtube,0,1,False,Lego city undercover part 4 https://t.co/6IWYx4LAM3 vía @YouTube #lego #streamer #youtube,0.57419765,0.34101218,0.45760491
551,1265281992297525249,2020-05-26 09:01:49-05:00,05262020,2716842631,Vanessa Gómez,vgomezfernan,Si a los más peques de la casa les gusta el lego necesitáis nuestro photocall https://t.co/31RdgjxZK8,0,0,False,Si a los más peques de la casa les gusta el lego necesitáis nuestro photocall https://t.co/31RdgjxZK8,0.2025205,0.8435509,0.5230357
550,1265282279699595265,2020-05-26 09:02:57-05:00,05262020,1095799064,Francisco Ruiz C.,mar70tha,"@esquinabaja A veces me parece que no eres Carla Garcia, hija de Alan García, ese es tu único demérito, porque crit… https://t.co/2ZHiyp3kOq",0,0,False,"@esquinabaja A veces me parece que no eres Carla Garcia, hija de Alan García, ese es tu único demérito, porque criticas con una ostra que me parece...o eres una escasa de neuronas o eres muy conchuda, no sientes la tremenda mochila de corrupción que te legó tu padre ? A veces callar es mejor.",0.26764384,0.41104814,0.339346
549,1265282559509966848,2020-05-26 09:04:04-05:00,05262020,23286314,Verónica Baz,VeronicaBaz,El documental de LEGO que debes ver todo amante soñador de la arquitectura https://t.co/zXoHA4zjKc via @ADMEXICO,0,2,False,El documental de LEGO que debes ver todo amante soñador de la arquitectura https://t.co/zXoHA4zjKc via @ADMEXICO,0.40336797,0.9732959,0.68833196
548,1265282757221113858,2020-05-26 09:04:51-05:00,05262020,412495198,AmandaTeach,AmandaBellido,"Tenía que hacerlo 😹
#LEGO https://t.co/ZuImr8LS84",0,6,False,"Tenía que hacerlo 😹
#LEGO https://t.co/ZuImr8LS84",0.3070574,0.89033103,0.5986942
547,1265282909432315905,2020-05-26 09:05:28-05:00,05262020,1185756771744468992,𝖿𝗅𝗂𝗉! 💫,hoIygrvund,@ravenclxw lego batman 2 &gt;&gt;&gt;&gt;&gt;&gt;,0,0,False,@ravenclxw lego batman 2 &gt;&gt;&gt;&gt;&gt;&gt;,0.3070574,0.9759346,0.641496
546,1265283725157269505,2020-05-26 09:08:42-05:00,05262020,1228338567476178950,akunhahahhehe,heyho_aheh,@tanyainrl Lego,0,0,False,@tanyainrl Lego,0.3070574,0.89033103,0.5986942
545,1265284186501525509,2020-05-26 09:10:32-05:00,05262020,1210765502412247040,Greisifreisi,greisifreisi,"Este es el objetivo a lograr con los niños de mis cursos, crear una historieta alrededor de lo que construyan en su… https://t.co/uigsCELM0X",0,5,False,"Este es el objetivo a lograr con los niños de mis cursos, crear una historieta alrededor de lo que construyan en su lego... 😄 esa es mia, les hice una idea rapida pa q ubiquen https://t.co/YgGkQhXVl8",0.20473546,0.99350536,0.5991204
544,1265284411320184832,2020-05-26 09:11:26-05:00,05262020,1257434570095423488,Jungkook.,juncgkok,@itsjeorguk @RPWAutobase_ Imejin maen lego gua jago,0,0,False,@itsjeorguk @RPWAutobase_ Imejin maen lego gua jago,0.3070574,0.89033103,0.5986942
543,1265284559773540353,2020-05-26 09:12:01-05:00,05262020,203015550,culturaencadena.com,culturaencadena,"#Estrenos #peliculas @RakutenTV_ES #Junio 2020: #Elhombreinvisible en 4K HDR, #thegentlemen : Los señores de la maf… https://t.co/WCvad7zUQf",1,4,False,"#Estrenos #peliculas @RakutenTV_ES #Junio 2020: #Elhombreinvisible en 4K HDR, #thegentlemen : Los señores de la mafia, #shaft #Lallamadadelosalvaje , #LEGO  DC Shazam, #FantasyIsland 4K HDR, las mejores películas de animación de PIXAR ¡y más CINE!
https://t.co/hqmPHdfpyK https://t.co/x7SFxJVXEw",0.6106156,0.9659215,0.78826857
542,1265285255222579200,2020-05-26 09:14:47-05:00,05262020,1244327254437572608,Nicaa♪,sayysaniee,@ateezmfs lego,0,0,False,@ateezmfs lego,0.3070574,0.89033103,0.5986942
541,1265285480255537153,2020-05-26 09:15:41-05:00,05262020,1184430408047513600,ARG🇦🇷,arg828282,@luchy531 La bandera que Pechocho nos legó,0,1,False,@luchy531 La bandera que Pechocho nos legó,0.23191698,0.94625944,0.5890882
540,1265285579169619973,2020-05-26 09:16:04-05:00,05262020,958677908976881664,Bri,brianisnttaken,@EthanLozaduh Lego ta ser,0,0,False,@EthanLozaduh Lego ta ser,0.38274547,0.97489095,0.6788182
539,1265286015779876864,2020-05-26 09:17:48-05:00,05262020,1254957162876428288,julian,subfreudeheit,@rangerstairs Lego,0,0,False,@rangerstairs Lego,0.3070574,0.89033103,0.5986942
538,1265286565921804291,2020-05-26 09:19:59-05:00,05262020,2190322840,William Fuentes,wffo2002,Ayuda xd https://t.co/p2MAQwrU7q,0,0,False,Ayuda xd https://t.co/p2MAQwrU7q,0.23883826,0.92566544,0.58225185
537,1265286713917665281,2020-05-26 09:20:35-05:00,05262020,2916768639,🐢,ajjjJavier05,@Dark_Wizzy_ Lego Meyrio,0,0,False,@Dark_Wizzy_ Lego Meyrio,0.3070574,0.89033103,0.5986942
536,1265287428790763521,2020-05-26 09:23:25-05:00,05262020,1191371091350032387,Asociación ENCAJA,AEncaja,Algo importante se está fraguando para esta semana... ¡atentos a vuestras pantallas! 💙 #Lego #LegoFan #LegoWorld… https://t.co/T2kWLkToIk,0,0,False,Algo importante se está fraguando para esta semana... ¡atentos a vuestras pantallas! 💙 #Lego #LegoFan #LegoWorld #LegoLovers #LegoSpain #HábitosSaludables https://t.co/tCCkbyYP7A,0.5464777,0.9438591,0.7451684
535,1265287958904680448,2020-05-26 09:25:31-05:00,05262020,1244000903134404609,Eban & David,CartagenaEban,"@emorenocuaresma Que viva el amor!!! 
Mientras usted fomenta el odio la población LGBTIQ del mundo avanza en jurisp… https://t.co/KlrNoHRmyU",0,1,False,"@emorenocuaresma Que viva el amor!!! 
Mientras usted fomenta el odio la población LGBTIQ del mundo avanza en jurisprudencia y derechos igualitarios.
(Además en mi encaja como una pieza Lego)
Eban https://t.co/WXsP8grRhv",0.61446655,0.9278674,0.771167
534,1265288260021915648,2020-05-26 09:26:43-05:00,05262020,941560731052281856,naya 生 ( .◜◡◝ ),kyuppypasta,@ncitybase_ LEGO,0,0,False,@ncitybase_ LEGO,0.3070574,0.89033103,0.5986942
533,1265288730623041536,2020-05-26 09:28:35-05:00,05262020,3401345097,J_COOKS__,J_COOKS___,@Bigluna222 LEGO,0,1,False,@Bigluna222 LEGO,0.3070574,0.89033103,0.5986942
532,1265288874646925313,2020-05-26 09:29:10-05:00,05262020,1002740427332571136,deen,nusadeuni,@caratstalk Lego,0,0,False,@caratstalk Lego,0.3070574,0.89033103,0.5986942
531,1265289772651753473,2020-05-26 09:32:44-05:00,05262020,523178876,Víctor 🔻,VctorSolbes,"@harpo00 @LILLOTERESA @Ignacio091977 @PSOE @sanchezcastejon Vicente, ilustrame pues con tu sabiduría, siendo yo un… https://t.co/Vta2d1Qp63",0,0,False,"@harpo00 @LILLOTERESA @Ignacio091977 @PSOE @sanchezcastejon Vicente, ilustrame pues con tu sabiduría, siendo yo un lego en derecho y en economía (según usted) . Aporte los datos que contradicen lo que estoy afirmando, pues al menos yo, afirmo algo, no me limitó a responder de forma sesgada con un mero descrédito sin sustento.",0.26954463,0.9833867,0.6264657
530,1265289822144471042,2020-05-26 09:32:56-05:00,05262020,764418056475082752,Jorge Gincberg,gincberg,@kalipolis Todavia estoy esperando que me digas porque San Martin le legó el sable corvo a JMdeRosas. Si ni lo sabe… https://t.co/WGw22DpIZg,0,0,False,"@kalipolis Todavia estoy esperando que me digas porque San Martin le legó el sable corvo a JMdeRosas. Si ni lo sabes no hay problema, mi aprecio  sigue intacto.",0.31536353,0.9610585,0.638211
529,1265290325226139653,2020-05-26 09:34:56-05:00,05262020,709193109331165184,british nigga,british_nigga,@_LegoMan69 @fricking_of @tayoffdamolly @Jizz_Drinker @mrPutinParody @Xi_Jinping_21 @satansdog1 @the16skeletons… https://t.co/Klt4xQmO58,0,2,False,@_LegoMan69 @fricking_of @tayoffdamolly @Jizz_Drinker @mrPutinParody @Xi_Jinping_21 @satansdog1 @the16skeletons @_emily_polson_ @SilverWRLD lego MAN,0.3070574,0.89033103,0.5986942
528,1265290622258167808,2020-05-26 09:36:06-05:00,05262020,3009678270,El ☾,_liskaa,@ahgafess Lego,0,0,False,@ahgafess Lego,0.3070574,0.89033103,0.5986942
527,1265290728512446471,2020-05-26 09:36:32-05:00,05262020,1198269068052062208,Kapten Ri Jeong Hyeok,RiJeongHyeox,@COxCOBASE Lego,0,0,False,@COxCOBASE Lego,0.3070574,0.89033103,0.5986942
526,1265290784825368577,2020-05-26 09:36:45-05:00,05262020,906347694867841024,angy,angytxsso,"nadie: 

yo a los 10 años jugando al lego batman: https://t.co/XNdhjjuw7D",1,3,False,"nadie: 

yo a los 10 años jugando al lego batman: https://t.co/XNdhjjuw7D",0.15356822,0.9726874,0.5631278
525,1265291022722105346,2020-05-26 09:37:42-05:00,05262020,1081366257222463490,𝙁𝙡𝙤𝙧𝙘𝙝𝙪𝙪,Flopi_reynoso,Me muero con los comentarios del video de  Lego house😂,0,0,False,Me muero con los comentarios del video de  Lego house😂,0.79063046,0.08163176,0.43613112
524,1265291270488023040,2020-05-26 09:38:41-05:00,05262020,910997706348298241,Franzinny,franzinnyy,Tarde de relax  lego the hobbit y cambios de imagen en el canal/ CARTAS DE STREAMLOOTS/ SONIDOS #YOMEQUEDOENCASA https://t.co/rqleFwVHu1,1,2,False,Tarde de relax  lego the hobbit y cambios de imagen en el canal/ CARTAS DE STREAMLOOTS/ SONIDOS #YOMEQUEDOENCASA https://t.co/rqleFwVHu1,0.13969068,0.9996043,0.5696475
523,1265291562893955072,2020-05-26 09:39:51-05:00,05262020,268019530,iniciativa bolchefitness 🎸💀,txpsss,@CaioBerkley Parece lego diablo,0,0,False,@CaioBerkley Parece lego diablo,0.31105742,0.75305694,0.53205717
522,1265291954037968898,2020-05-26 09:41:24-05:00,05262020,41168346,Carlos Mestre  🇲🇽,aztequin,Este verano llegan 5 nuevos sets de Lego con los Avengers https://t.co/b95sSo2nlR,0,0,False,Este verano llegan 5 nuevos sets de Lego con los Avengers https://t.co/b95sSo2nlR,0.3094376,0.9770371,0.64323735
521,1265291956340604933,2020-05-26 09:41:25-05:00,05262020,2414617807,Revista de Cultura Pop,aztechin,Este verano llegan 5 nuevos sets de Lego con los Avengers https://t.co/WmQLF4mp42,0,0,False,Este verano llegan 5 nuevos sets de Lego con los Avengers https://t.co/WmQLF4mp42,0.3094376,0.9770371,0.64323735
520,1265292167720902656,2020-05-26 09:42:15-05:00,05262020,1943993034,Jaime Rodríguez,jrabogado777,"@ligiubela Te enfermaste de covid, te sanaste, paso el tiempo, tu cuerpo genero anticuerpos contra el virus, anticu… https://t.co/CRFKkWDCkf",0,2,False,"@ligiubela Te enfermaste de covid, te sanaste, paso el tiempo, tu cuerpo genero anticuerpos contra el virus, anticuerpos que contiene  el plasma y al enfermo le llegan refuerzos que ya saben como ganarle al virus, asi lo entiendo yo siendo un lego",0.5816263,0.029730087,0.3056782
519,1265292342514331648,2020-05-26 09:42:57-05:00,05262020,910997706348298241,Franzinny,franzinnyy,EL RETORNO DE UN OSO  Tarde de relax  lego the hobbit y cambios de imagen en el canal/ CARTAS DE STREAMLOOTS/ SONID… https://t.co/sHX9i3MbIh,2,3,False,EL RETORNO DE UN OSO  Tarde de relax  lego the hobbit y cambios de imagen en el canal/ CARTAS DE STREAMLOOTS/ SONIDOS #YOMEQUEDOENCASA https://t.co/rqleFwVHu1,0.13969068,0.9996043,0.5696475
518,1265292865204367360,2020-05-26 09:45:01-05:00,05262020,879723217342083072,Jordan Kelly,ThatLoooongBoy,@tara_byrnes Lego,0,0,False,@tara_byrnes Lego,0.3070574,0.89033103,0.5986942
517,1265293815440723968,2020-05-26 09:48:48-05:00,05262020,2184770235,prince franklin,Etaigbudi,@SomtoSocial LEGO,0,0,False,@SomtoSocial LEGO,0.3070574,0.89033103,0.5986942
516,1265293964246233090,2020-05-26 09:49:23-05:00,05262020,3308834046,Ya mañana en la cama,ya_cama,@donfelixSPM Parece un muñequito Lego,0,1,False,@donfelixSPM Parece un muñequito Lego,0.3070574,0.89033103,0.5986942
515,1265294494137757697,2020-05-26 09:51:30-05:00,05262020,873375253,Jean MarGar,jean_margarita,"*
Pobre diabla...
Se dice que se te ha visto por la calle vagando
Llorando por un hombre que no vale un centavo

Y… https://t.co/sWfIWb8TU3",0,2,False,"*
Pobre diabla...
Se dice que se te ha visto por la calle vagando
Llorando por un hombre que no vale un centavo

Y así lo legó Don Omar de Hipona.",0.6866508,0.066707544,0.37667918
514,1265294558352506880,2020-05-26 09:51:45-05:00,05262020,380274056,ElTitoDeGuille(🇪🇦🏳️‍🌈),PabloFreak_,@Xbox_Jugones #SorteoJugones cualquier lego StarWars 🤣,0,0,False,@Xbox_Jugones #SorteoJugones cualquier lego StarWars 🤣,0.3070574,0.89033103,0.5986942
513,1265295554889879553,2020-05-26 09:55:42-05:00,05262020,886627915902799874,Kulu Sadira,kulu_sadira,@HunterJCullen Mar-A-Lego,0,0,False,@HunterJCullen Mar-A-Lego,0.3070574,0.89033103,0.5986942
512,1265295674146463745,2020-05-26 09:56:11-05:00,05262020,1091334836256759808,Jesika with a K,Bigluna222,@J_COOKS___ LEGO 🤣🥴,0,0,False,@J_COOKS___ LEGO 🤣🥴,0.3070574,0.89033103,0.5986942
511,1265295696783122432,2020-05-26 09:56:16-05:00,05262020,2318596807,Dépraz Sylvie,DprazSylvie,Aldebert - Corona Minus - LEGO https://t.co/Z7K25zdK6C via @YouTube,0,0,False,Aldebert - Corona Minus - LEGO https://t.co/Z7K25zdK6C via @YouTube,0.46845016,0.88056463,0.6745074
510,1265296746374148097,2020-05-26 10:00:27-05:00,05262020,2975217046,𝚂𝚘𝚕𝚘 𝚌𝚒𝚝𝚊𝚜 𝚍𝚎 𝚕𝚒𝚋𝚛𝚘𝚜,SoloCitasLibros,"“Ella le dio el mundo, ¡él fue ingrato!... ¡Ella le dio la gloria y él la legó el oprobio!...”
#Rafael #Lamartine https://t.co/eLmzNyd42s",0,1,False,"“Ella le dio el mundo, ¡él fue ingrato!... ¡Ella le dio la gloria y él la legó el oprobio!...”
#Rafael #Lamartine https://t.co/eLmzNyd42s",0.4090122,0.9081349,0.6585735
509,1265296894412062720,2020-05-26 10:01:02-05:00,05262020,1246084353333039104,Sandra PG,Sandrasan231,@amontoya_rrhh @mastalentocoach Yo he tenido la suerte de ser testigo de una sesión de Lego con @mastalentocoach .… https://t.co/oSr8dbYB33,2,2,False,"@amontoya_rrhh @mastalentocoach Yo he tenido la suerte de ser testigo de una sesión de Lego con @mastalentocoach . Lo hace divertido, dinámico y, sobre todo, eficaz🤩👏🏻",0.5320246,0.9997758,0.76590025
508,1265296973969711107,2020-05-26 10:01:21-05:00,05262020,1197323066965200897,Filmes Torrent Vip,filmetorrentvip,LEGO DC: Shazam – Magia e Monstros https://t.co/B8uIPa2oUx,0,0,False,LEGO DC: Shazam – Magia e Monstros https://t.co/B8uIPa2oUx,0.3085385,0.9305584,0.61954844
507,1265296978273067024,2020-05-26 10:01:22-05:00,05262020,1884817394,Tinta Naranja 🇲🇽,LaTintaNaranja,"#ElArteNoPara
“La Mona Lego”
Carlos Limón 
Óleo sobre tela
125 x 165 cm
2020 
OBRA DISPONIBLE 
.
.
.
.
.
#arte #art… https://t.co/FOda452UdX",0,0,False,"#ElArteNoPara
“La Mona Lego”
Carlos Limón 
Óleo sobre tela
125 x 165 cm
2020 
OBRA DISPONIBLE 
.
.
.
.
.
#arte #art #monalisa #gioconda #lego #monalego #mariobros #pacman #duckhunt #nintendo #nes #spaceinvaders… https://t.co/isItrh1SeR",0.5342979,0.9846075,0.7594527
506,1265297629820465153,2020-05-26 10:03:57-05:00,05262020,1221662965499400194,"Connor :,|",EugeGaar,"@Bo_Ta_Na_S Ahora eres de Lego??
Rola las instrucciones para armarte :)",0,0,False,"@Bo_Ta_Na_S Ahora eres de Lego??
Rola las instrucciones para armarte :)",0.3979839,0.2412339,0.3196089
505,1265297910666756102,2020-05-26 10:05:04-05:00,05262020,4038730750,AhorraEnAmazon,Ahorro_Amazon,"Promoción:  LEGO Harry Potter - Cabaña de Hagrid Rescate de Buckbeak, Juguete de…   a 54,99 €€… https://t.co/mGZAIBgPJ9",0,0,False,"Promoción:  LEGO Harry Potter - Cabaña de Hagrid Rescate de Buckbeak, Juguete de…   a 54,99 €€  https://t.co/ziF8FdLpwR https://t.co/5UH9za5A3t",0.38712624,0.9949032,0.6910147
504,1265298419410702340,2020-05-26 10:07:05-05:00,05262020,1052147252905545729,"A ver,...🏁",Tormentadepapel,"@JudgeTheZipper Disfruto cuando me enseñan cosas de lo judicial, soy lego en estos asuntos. Me interesa la ley y lo… https://t.co/v0NdOzzFXw",0,0,False,"@JudgeTheZipper Disfruto cuando me enseñan cosas de lo judicial, soy lego en estos asuntos. Me interesa la ley y los que la administran, pero este hilo no es aséptico del todo, con un final que me temo,  marca la ideología...
Por aquí seguiré, seguro que aprendo.",0.27669483,0.5630436,0.4198692
503,1265298676592914434,2020-05-26 10:08:07-05:00,05262020,1257523097206501377,Kendal Barquero 🎨,kendalbarquero,"Figura de lego simple en un solo color modelada desde cero con movimiento en los brazos y piernas, quedó basilicón… https://t.co/lF6GxwPYEg",2,1,False,"Figura de lego simple en un solo color modelada desde cero con movimiento en los brazos y piernas, quedó basilicón según yo 
#cinema4d #c4d #modelado3d #3d https://t.co/9lrYBHFd2u",0.1207819,0.13356452,0.12717322
502,1265298770855673857,2020-05-26 10:08:29-05:00,05262020,774588164,SopitasFM,sopitasfm,"LEGO siempre busca ideas de para crear nuevos sets en el futuro, pero los que creó un fan inspirado en @gorillaz so… https://t.co/R2dbhbXxFA",6,43,False,"LEGO siempre busca ideas de para crear nuevos sets en el futuro, pero los que creó un fan inspirado en @gorillaz son algo que todos los que aman a la banda virtual quisieran tener en estos momentos 😍🤩

https://t.co/2S5VxkHAfw",0.7345405,0.9993598,0.86695015
501,1265298887021154305,2020-05-26 10:08:57-05:00,05262020,253650915,BearOrK,eleGonzaloele,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (The LEGO® NINJAGO® Movie Video Game)  live at https://t.co/VKHShrklYf,0,0,False,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (The LEGO® NINJAGO® Movie Video Game)  live at https://t.co/VKHShrklYf,0.382562,0.9937856,0.68817383
500,1265299391528570881,2020-05-26 10:10:57-05:00,05262020,1113393189920997378,ᵉˡ↺生|hyunjeong au📌,injeonginie,@thestorykids lego,0,0,False,@thestorykids lego,0.3070574,0.89033103,0.5986942
499,1265299914927595522,2020-05-26 10:13:02-05:00,05262020,1180622409864380416,Andi,andileak1,@FWBFESS_ lego,0,0,False,@FWBFESS_ lego,0.3070574,0.89033103,0.5986942
498,1265299997127565313,2020-05-26 10:13:22-05:00,05262020,347815607,José Manuel Ruiz ن,JMRRUIZ,Se me ocurre que también sería buena idea detener todos esos derribos de edificios históricos y de corte regionalis… https://t.co/811xcIDg7O,0,0,False,"Se me ocurre que también sería buena idea detener todos esos derribos de edificios históricos y de corte regionalista que se vienen sucediendo desde hace años, algunos de Aníbal González.

Así, además de un museo, podremos disfrutar de todo ese patrimonio que legó a su ciudad. https://t.co/HHEGyvOMvj",0.13152611,0.594952,0.36323905
497,1265300565229215745,2020-05-26 10:15:37-05:00,05262020,1180622409864380416,Andi,andileak1,@FWBFESS_ lego,0,1,False,@FWBFESS_ lego,0.3070574,0.89033103,0.5986942
496,1265300760398458880,2020-05-26 10:16:24-05:00,05262020,900505564010000384,&,veIvetbae,@redvelfess @RVsmtown #RedVelvet_IRENE_SEULGI #레드벨벳_아이린_슬기 #IRENE #SEULGI #Monster lego,1,0,False,@redvelfess @RVsmtown #RedVelvet_IRENE_SEULGI #레드벨벳_아이린_슬기 #IRENE #SEULGI #Monster lego,0.24038371,0.6911836,0.46578366
495,1265301231343452166,2020-05-26 10:18:16-05:00,05262020,4456887852,LegoBricks,legobrickvideos,"Lego Creator 3 In 1 Sea Plane (31028) https://t.co/zUvY2shcMt #lego, #legofan, #legovideos https://t.co/yoAIDXr1Ad",0,0,False,"Lego Creator 3 In 1 Sea Plane (31028) https://t.co/zUvY2shcMt #lego, #legofan, #legovideos https://t.co/yoAIDXr1Ad",0.24331208,0.9989832,0.62114763
494,1265301653835702273,2020-05-26 10:19:57-05:00,05262020,1109597653518548992,Blog del Block,blogdelblock,#LEGO Technic #Lamborghini Sián FKP 37 (42115) será revelado el jueves https://t.co/hI2036V3GT,0,0,False,#LEGO Technic #Lamborghini Sián FKP 37 (42115) será revelado el jueves https://t.co/hI2036V3GT,0.17326231,0.9375392,0.5554008
493,1265301958669275147,2020-05-26 10:21:09-05:00,05262020,942119544293863424,𝐇,hvgobosss,@uneillusion_ carte de lego city,0,1,False,@uneillusion_ carte de lego city,0.24487527,0.46005824,0.35246676
492,1265302303998914561,2020-05-26 10:22:32-05:00,05262020,1253364417565200384,ela,healybm,@cancionrota @MdlosAngels absbs sii y ya están vendiendo el lego de la princesa grumosa 🥺,0,1,False,@cancionrota @MdlosAngels absbs sii y ya están vendiendo el lego de la princesa grumosa 🥺,0.6883627,0.7928281,0.7405954
491,1265302961812578306,2020-05-26 10:25:08-05:00,05262020,1370712074,Esteban Perdomo,EstebanWXcast,@cgilsolorzano Estoy de acuerdo contigo. Hubiera sido mejor de mi parte decir que el inicio de la temporada de lluv… https://t.co/CgWOEt4gyf,0,1,False,@cgilsolorzano Estoy de acuerdo contigo. Hubiera sido mejor de mi parte decir que el inicio de la temporada de lluvias está dejando acumulados de precipitación deficitarios para la época del año. La simplificación de mi idea puede conducir lector lego a un error conceptual importante. Gracias.,0.2577065,0.9041281,0.5809173
490,1265303231225184257,2020-05-26 10:26:13-05:00,05262020,834786222,latheka,latheka,"@HeroFinCorpLtd Lego GT-R Nismo has 298 Pieces  

#MyGTRLEGO",0,0,False,"@HeroFinCorpLtd Lego GT-R Nismo has 298 Pieces  

#MyGTRLEGO",0.22460392,0.9318955,0.5782497
489,1265303858823266306,2020-05-26 10:28:42-05:00,05262020,866770534595514369,Edi90210,doctorevg,"@natiibedoya Prestenle un lego o un parques, saquenla a un parque, esta niña esta mal por causa del encierro. Ohhh… https://t.co/YdbqsWJ2VU",0,0,False,"@natiibedoya Prestenle un lego o un parques, saquenla a un parque, esta niña esta mal por causa del encierro. Ohhh pero es por el encierro mental....bueno, nada que hacer, la perdimos.",0.4918665,0.99789655,0.7448815
488,1265303978608377856,2020-05-26 10:29:11-05:00,05262020,487564492,Salva Wall ( ͡° ͜ʖ ͡°),salvawm,No hay quien encuentre los lego star wars de 360.. tendre que pillarlos digital...,0,1,False,No hay quien encuentre los lego star wars de 360.. tendre que pillarlos digital...,0.25933734,0.9956469,0.62749213
486,1265304169524506624,2020-05-26 10:29:56-05:00,05262020,1242857675920035841,olip,olipoppo,@badskuy lego,0,0,False,@badskuy lego,0.3070574,0.89033103,0.5986942
487,1265304165942624256,2020-05-26 10:29:56-05:00,05262020,75472727,fabian garcia,fgizaguirre,@Pink_Moon29 @FelipeCalderon @FuerzaMonarca 🤣😂🤣😂🤣 Lo quiero en muñequitos de acción de lego o como la Barbie. BarbieBorolas.,0,0,False,@Pink_Moon29 @FelipeCalderon @FuerzaMonarca 🤣😂🤣😂🤣 Lo quiero en muñequitos de acción de lego o como la Barbie. BarbieBorolas.,0.4284748,0.95257753,0.6905262
485,1265304238512459776,2020-05-26 10:30:13-05:00,05262020,200715240,Alice Keeler,alicekeeler,Free Lego slides template!!! https://t.co/FQ5jzccmuO @SlidesManiaSM https://t.co/ae58zsfx4y,17,69,False,Free Lego slides template!!! https://t.co/FQ5jzccmuO @SlidesManiaSM https://t.co/ae58zsfx4y,0.3070574,0.89033103,0.5986942
484,1265304363637125126,2020-05-26 10:30:43-05:00,05262020,375791210,Javi xD,GreatReivaj,¡Mira la transmisión de mi PlayStation 4! #PS4live (LEGO® MARVEL Vengadores)  live at https://t.co/8Hp7gBP0jy,0,0,False,¡Mira la transmisión de mi PlayStation 4! #PS4live (LEGO® MARVEL Vengadores)  live at https://t.co/8Hp7gBP0jy,0.25084573,0.97203976,0.61144274
483,1265304449381253121,2020-05-26 10:31:03-05:00,05262020,1168256417897295874,Ana Marian,anaenpixels,"Compré el juego de Lego Star Wars, la saga completa 👀",0,1,False,"Compré el juego de Lego Star Wars, la saga completa 👀",0.26567683,0.6655153,0.46559608
482,1265304499381559296,2020-05-26 10:31:15-05:00,05262020,854309963698757632,Hany Kandil,hanykandil82,LEGO 🐘 https://t.co/QbLgtqjLM3,0,0,False,LEGO 🐘 https://t.co/QbLgtqjLM3,0.3070574,0.89033103,0.5986942
481,1265304685189234688,2020-05-26 10:31:59-05:00,05262020,854309963698757632,Hany Kandil,hanykandil82,Lego 🐐 https://t.co/RMDLXUBXhW,0,1,False,Lego 🐐 https://t.co/RMDLXUBXhW,0.3070574,0.89033103,0.5986942
480,1265305066854121473,2020-05-26 10:33:30-05:00,05262020,3471901059,El Catalejo,elcatalejo1,"Otra vez a la venta... ¿será la última oportunidad? vale la pena!!! 
https://t.co/m8MUlmU40s",0,0,False,"Otra vez a la venta... ¿será la última oportunidad? vale la pena!!! 
https://t.co/m8MUlmU40s",0.3437612,0.9367926,0.6402769
479,1265305123191812098,2020-05-26 10:33:44-05:00,05262020,1151056145647144960,airabae,yuaira_bae,"@redvelfess Lego lego
#RedVelvet_IRENE_SEULGI  #IRENE #SEULGI #Monster @rvsmtown",0,0,False,"@redvelfess Lego lego
#RedVelvet_IRENE_SEULGI  #IRENE #SEULGI #Monster @rvsmtown",0.24038371,0.6911836,0.46578366
478,1265305756900798471,2020-05-26 10:36:15-05:00,05262020,1017328079872540672,Arka,realitystonee,@AlterBaseNSFW Lego,0,0,False,@AlterBaseNSFW Lego,0.3070574,0.89033103,0.5986942
477,1265306278160523266,2020-05-26 10:38:19-05:00,05262020,1209324790558781440,Lye,lyle89545456,Lego #RedVelvet_IRENE_SEULGI #레드벨벳_아이린_슬기 #IRENE #아이린 #SEULGI #슬기 #RedVelvet #레드벨벳 #Monster @RVsmtown https://t.co/PkwINLWpkW,1,0,False,Lego #RedVelvet_IRENE_SEULGI #레드벨벳_아이린_슬기 #IRENE #아이린 #SEULGI #슬기 #RedVelvet #레드벨벳 #Monster @RVsmtown https://t.co/PkwINLWpkW,0.24038371,0.6911836,0.46578366
476,1265306320669941763,2020-05-26 10:38:29-05:00,05262020,1034207442480058369,Drtey,FriendlyDrtey,"Estoy enganchado a ver videos de lego
https://t.co/9lwWlIyTEn",0,0,False,"Estoy enganchado a ver videos de lego
https://t.co/9lwWlIyTEn",0.41234282,0.8690098,0.6406763
